Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_pl_max,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_additives_compounds,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.09,0.0,0.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.0,0.0,400.0,1.6,False,1.0,1.0,100.0,60.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.169,22.6,0.763,20.15,1.163,22.6,0.716,18.82,1.169,22.6,0.763,20.15,20.0,840.0,435.0,267.3730465842549,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,326.0312938756183,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,369.71928487212125,369.71928487212125,369.71928487212125,290.2725034512465,409.25184994212935,369.71928487212125,369.71928487212125,371.0589672400146,345.1763187985227,317.97686512151313,342.009031169516,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,281.1486808543488,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.05,0.0,0.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,1.0,0.0,200.0,1.82,False,2.0,1.0,232.5,5.0,0.0,30.0,0.0,0.0,0.0,False,1,100.0,200.0,1.05,18.17,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,18.17,0.718,15.9,37.5,1.39,0.67,313.2092712020404,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,244.89737302536716,286.72271028774776,428.163194120403,360.1692635231151,359.8118324089213,287.76209273987115,359.66301289063057,441.4431214882308,164.46227596530701,160.42834250885318,313.2092712020404,409.25184994212935,313.2092712020404,308.96408813950865,326.5106949291719,424.29411674435687,313.2092712020404,307.03562355719407,313.2092712020404,558.184280516744,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,388.9780580870819,240.59212771447028,235.65305558965085
0.04,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,35.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.85,14.9,0.35,4.4,1.05,21.8,0.6955,15.6,0.85,14.9,0.35,4.4,37.5,100.0,69.0,322.099583255264,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,314.72213297532664,342.009031169516,359.86236194826745,322.099583255264,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.04,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,35.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.89,15.9,0.63,8.9,1.05,21.8,0.6955,15.6,0.89,15.9,0.63,8.9,37.5,100.0,19.0,315.59415953711414,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,314.72213297532664,342.009031169516,359.86236194826745,315.59415953711414,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.04,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,35.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.98,18.4,0.68,12.2,1.05,21.8,0.6955,15.6,0.98,18.4,0.68,12.2,37.5,100.0,96.0,266.33408332749076,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,290.2725034512465,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,318.054943198218,314.72213297532664,342.009031169516,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.105,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,300.0,1.6,False,1.0,1.0,100.0,25.0,0.0,60.0,0.0,0.0,0.0,True,1,100.0,500.0,1.11,21.2,0.73,17.27,1.05,21.8,0.6955,15.6,1.11,21.2,0.73,17.27,37.5,168.0,75.0,266.33408332749076,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,324.4726658952303,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,322.880234101442,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,409.53670948944347,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,0.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,0.0,100.0,25.0,0.0,90.0,0.0,0.0,1.0,True,1,100.0,100.0,0.92,13.71,0.72,9.08,1.05,21.8,0.6955,15.6,0.92,13.71,0.72,9.08,37.5,360.0,65.0,257.2104631396875,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,216.03628494277794,321.579149357812,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,325.78971825348646,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,314.72213297532664,342.009031169516,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,335.6901376412089,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,2.5,0.0,80.0,0.0,0.0,0.0,True,10,100.0,100.0,0.775,4.61,0.696,2.66,1.05,21.8,0.6955,15.6,0.775,4.61,0.696,2.66,37.5,48.0,8.0,372.68744809421366,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,262.7582407509329,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,294.6210215842705,317.1432354627465,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,346.7764324602502,265.3143836575886,474.0051056251426,428.6169162292816,483.1041633802518,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,2.5,0.0,80.0,0.0,0.0,0.0,True,10,100.0,100.0,0.784,5.21,0.6940000000000001,2.0,1.05,21.8,0.6955,15.6,0.784,5.21,0.6940000000000001,2.0,37.5,1008.0,720.0,372.68744809421366,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,262.7582407509329,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,429.8233232006977,294.6210215842705,317.1432354627465,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,346.7764324602502,265.3143836575886,474.0051056251426,428.6169162292816,483.1041633802518,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,2.5,0.0,80.0,0.0,0.0,0.0,True,10,100.0,100.0,0.71,1.5,3.04,0.706,1.05,21.8,0.6955,15.6,0.71,1.5,3.04,0.706,37.5,1008.0,985.0,372.68744809421366,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,262.7582407509329,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,429.8233232006977,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,346.7764324602502,265.3143836575886,474.0051056251426,428.6169162292816,483.1041633802518,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,2.5,0.0,80.0,0.0,0.0,0.0,True,10,100.0,100.0,0.725,3.07,0.741,1.57,1.05,21.8,0.6955,15.6,0.725,3.07,0.741,1.57,37.5,290.0,30.0,372.68744809421366,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,262.7582407509329,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,317.0253527551071,294.6210215842705,367.6629103537331,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,346.7764324602502,265.3143836575886,474.0051056251426,428.6169162292816,483.1041633802518,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,2.5,0.0,80.0,0.0,0.0,0.0,True,10,100.0,100.0,1.033,14.88,0.7170000000000001,11.02,1.05,21.8,0.6955,15.6,1.033,14.88,0.7170000000000001,11.02,37.5,145.0,16.0,310.10102442468605,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,262.7582407509329,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,294.6210215842705,317.1432354627465,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,346.7764324602502,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.09,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,1.0,1.0,82.5,2.5,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.05,21.649,0.718,15.5,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.5,37.5,50.0,1.0,310.10102442468605,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,262.7582407509329,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,294.6210215842705,317.1432354627465,361.4192568467163,371.0589672400146,345.1763187985227,407.4073650609664,346.7764324602502,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,387.4054160952224
0.09408,0.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,400.0,1.6,False,2.0,0.0,145.0,15.0,0.0,80.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,37.5,200.0,200.0,339.14379339681676,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,309.31816129666936,412.69070030074926,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,377.86626208602274,359.66301289063057,441.4431214882308,376.23144261281027,339.14379339681676,339.14379339681676,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,345.1763187985227,316.67989574470414,339.14379339681676,359.86236194826745,339.14379339681676,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.16,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,600.0,1.58,False,1.0,1.0,100.0,45.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,10.0,1.09,23.37,0.76,19.51,1.07,23.32,0.78,17.81,1.09,23.37,0.76,19.31,37.5,720.0,84.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,377.86626208602274,359.66301289063057,441.4431214882308,376.23144261281027,297.4701692242891,637.950872446627,390.4550273583495,331.7424079907024,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,376.05326538019733,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.16,1.0,0.0,40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,600.0,1.58,False,1.0,1.0,100.0,45.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,37.5,400.0,220.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,467.8597903348495,353.695691116183,360.1692635231151,359.8118324089213,377.86626208602274,359.66301289063057,441.4431214882308,376.23144261281027,297.4701692242891,637.950872446627,390.4550273583495,331.7424079907024,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,407.2165256647642,404.17541628380314,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.8,0.0,0.0,900.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2000.0,1.5,False,1.0,0.0,100.0,25.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,300.0,0.95,22.09,0.5,10.49,0.94,21.98,0.51,10.53,0.95,22.09,0.5,10.49,65.0,6000.0,1600.0,521.2956575050138,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,628.927669224289,521.2956575050138,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,434.2916317450631,367.0768621576867,317.1432354627465,570.8664175912156,371.0589672400146,345.1763187985227,563.3659429710924,342.009031169516,359.86236194826745,390.5186965122476,416.29812904562993,561.8767418371312,545.714371300628,416.6529317996405,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.125,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,500.0,1.51,False,1.0,1.0,150.0,30.0,0.0,60.0,0.0,0.0,0.0,True,1,100.0,150.0,1.02,23.0,0.76,17.79,0.963,23.03,0.64,14.06,1.02,23.0,0.76,16.7,37.5,528.0,264.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,443.0971486475194,359.66301289063057,299.0430811274981,287.67963795023604,330.81979042786406,315.99981545515504,390.4550273583495,322.89461941803876,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,330.81979042786406,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,366.09810907065554,359.766177958782,376.05326538019733,390.16363885823836,388.9780580870819,389.9518375656836,382.3100695123624
0.125,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,500.0,1.51,False,1.0,1.0,150.0,30.0,0.0,60.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,37.5,360.0,150.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,443.0971486475194,359.66301289063057,299.0430811274981,287.67963795023604,330.81979042786406,315.99981545515504,390.4550273583495,322.89461941803876,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,330.81979042786406,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.125,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,500.0,1.51,False,1.0,1.0,150.0,30.0,0.0,60.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,37.5,336.0,100.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,353.695691116183,360.1692635231151,359.8118324089213,443.0971486475194,359.66301289063057,299.0430811274981,287.67963795023604,330.81979042786406,315.99981545515504,390.4550273583495,322.89461941803876,361.4192568467163,371.0589672400146,318.054943198218,407.4073650609664,330.81979042786406,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.125,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,500.0,1.5,False,2.0,1.0,125.0,20.0,0.0,60.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,37.5,360.0,170.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,404.11046261662864,360.1692635231151,359.8118324089213,328.0451841345978,392.71548803588246,328.0451841345978,328.0451841345978,328.0451841345978,328.0451841345978,390.4550273583495,322.89461941803876,321.05068793732556,326.5106949291719,318.054943198218,316.67989574470414,328.0451841345978,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.125,0.0,0.0,150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,500.0,1.5,False,2.0,1.0,125.0,20.0,0.0,60.0,0.0,0.0,0.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,37.5,336.0,100.0,459.2898329856235,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,438.1947518311728,418.0429737657194,404.11046261662864,360.1692635231151,359.8118324089213,328.0451841345978,392.71548803588246,328.0451841345978,328.0451841345978,328.0451841345978,328.0451841345978,390.4550273583495,322.89461941803876,321.05068793732556,326.5106949291719,318.054943198218,316.67989574470414,328.0451841345978,265.3143836575886,350.32356970934876,304.57573392115046,346.2806778141787,378.5800651030406,361.7149680560348,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.1,1.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,85.0,255.0,0.0,57.5,0.0,0.0,1.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,65.0,48.0,2.0,290.57357826455257,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,345.1763187985227,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,284.58799592220316,144.01787214109407,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.1,1.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,85.0,255.0,0.0,57.5,0.0,0.0,1.0,True,1,100.0,100.0,0.98,22.0,0.65,14.0,1.05,21.8,0.6955,9.0,0.98,22.0,0.65,14.0,65.0,48.0,2.0,290.57357826455257,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,345.1763187985227,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,284.58799592220316,144.01787214109407,327.45181518540596,366.09810907065554,359.766177958782,359.32518746304595,390.16363885823836,388.9780580870819,389.9518375656836,387.4054160952224
0.1,1.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,85.0,255.0,0.0,57.5,0.0,0.0,1.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,65.0,48.0,2.0,290.57357826455257,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,345.1763187985227,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,284.58799592220316,144.01787214109407,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
0.1,1.0,0.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,400.0,1.6,False,2.0,0.0,85.0,255.0,0.0,57.5,0.0,0.0,1.0,False,1,100.0,100.0,1.05,21.649,0.718,15.965,1.05,21.8,0.6955,15.6,1.05,21.63,0.718,15.9,65.0,48.0,2.0,290.57357826455257,359.95533844857823,360.22652264563897,359.960921230893,356.3707409001549,372.65981601368065,244.89737302536716,286.72271028774776,353.695691116183,360.1692635231151,359.8118324089213,288.8109859947663,359.66301289063057,299.0430811274981,279.9189683914859,282.96006414605,637.950872446627,409.25184994212935,367.6629103537331,321.05068793732556,326.5106949291719,345.1763187985227,283.6176903531729,307.03562355719407,359.86236194826745,350.32356970934876,304.57573392115046,346.2806778141787,284.58799592220316,144.01787214109407,327.45181518540596,200.64442136270492,359.766177958782,359.32518746304595,238.37832624855096,240.40561414580702,240.59212771447028,235.65305558965085
