Cell_area_measured,Cell_number_of_cells_per_substrate,Module_number_of_cells_in_module,ETL_thickness,Perovskite_single_crystal,Perovskite_dimension_0D,Perovskite_dimension_2D,Perovskite_dimension_2D3D_mixture,Perovskite_dimension_3D,Perovskite_dimension_3D_with_2D_capping_layer,Perovskite_composition_a_ions_coefficients,Perovskite_composition_b_ions_coefficients,Perovskite_composition_c_ions_coefficients,Perovskite_composition_inorganic,Perovskite_composition_leadfree,Perovskite_thickness,Perovskite_band_gap,Perovskite_band_gap_graded,Perovskite_deposition_number_of_deposition_steps,Perovskite_deposition_quenching_induced_crystallisation,Perovskite_deposition_thermal_annealing_temperature,Perovskite_deposition_thermal_annealing_time,Perovskite_deposition_solvent_annealing,Backcontact_thickness_list,Add_lay_front,Add_lay_back,Encapsulation,JV_measured,JV_average_over_n_number_of_cells,JV_light_intensity,JV_scan_speed,JV_reverse_scan_Voc,JV_reverse_scan_Jsc,JV_reverse_scan_FF,JV_reverse_scan_PCE,JV_forward_scan_Voc,JV_forward_scan_Jsc,JV_forward_scan_FF,JV_forward_scan_PCE,JV_default_Voc,JV_default_Jsc,JV_default_FF,JV_default_PCE,JV_hysteresis_index,Stability_relative_humidity_average_value,Stability_time_total_exposure,Stability_PCE_T80,Cell_stack_sequence,Cell_architecture,Cell_flexible,Cell_semitransparent,Module,Substrate_stack_sequence,ETL_stack_sequence,ETL_deposition_procedure,Perovskite_dimension_list_of_layers,Perovskite_composition_perovskite_ABC3_structure,Perovskite_composition_perovskite_inspired_structure,Perovskite_composition_a_ions,Perovskite_composition_b_ions,Perovskite_composition_c_ions,Perovskite_composition_short_form,Perovskite_composition_long_form,Perovskite_additives_compounds,Perovskite_band_gap_estimation_basis,Perovskite_deposition_procedure,Perovskite_deposition_aggregation_state_of_reactants,Perovskite_deposition_synthesis_atmosphere,Perovskite_deposition_solvents,Perovskite_deposition_solvents_mixing_ratios,Perovskite_deposition_quenching_media,HTL_stack_sequence,HTL_thickness_list,HTL_deposition_procedure,Backcontact_stack_sequence,Backcontact_deposition_procedure,JV_test_atmosphere,JV_light_spectra,JV_light_wavelength_range,JV_light_masked_cell,JV_default_Voc_scan_direction,JV_default_Jsc_scan_direction,JV_default_FF_scan_direction,JV_default_PCE_scan_direction
0.104,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,150.0,0.0,0.0,0.0,True,1,100.0,100.0,0.928,17.1,0.6859999999999999,10.8,1.039,20.945,0.73,15.325,0.928,17.1,0.6859999999999999,10.8,0.061403340988090555,40.0,400.0,300.0,324.4663863619874,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,318.3172992795542,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,321.8074919408687,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.04,19.68,0.65,13.24,1.039,20.945,0.73,15.325,1.04,19.68,0.65,13.24,0.061403340988090555,40.0,500.0,170.0,335.6548386946144,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,313.0512970189029,307.27917595485707,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,387.7055509287887,284.0106217741735,289.9775900454918,236.03792971328062,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,100.0,15.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.08,19.7,0.72,15.37,1.039,20.945,0.73,15.325,1.08,19.7,0.72,15.37,0.061403340988090555,40.0,500.0,240.0,335.6548386946144,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,313.0512970189029,307.27917595485707,336.3358439849624,355.57365892857143,358.3265523978685,338.6904514834849,369.62085242718445,364.52665052631573,338.6904514834849,341.996467466982,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,387.7055509287887,284.0106217741735,289.9775900454918,236.03792971328062,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.06,0.0,0.0,16.5,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.5,0.0,0.0,590.0,1.6,False,1.0,1.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,1000.0,1.11,16.91,0.768,14.35,1.11,16.93,0.6890000000000001,12.9,1.11,16.91,0.768,14.35,0.2414165743016907,20.0,120.0,100.0,323.7812810561623,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,294.32312367652185,369.62085242718445,331.87284861893477,297.368598743063,323.7812810561623,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,330.0230052554816,318.4299561763053,387.7055509287887,274.49137342147293,323.7812810561623,437.66019294179426,369.6952329059829,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,70.0,3.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.088,22.19,0.7390000000000001,17.84,1.093,22.08,0.787,18.99,1.088,22.19,0.7390000000000001,17.5,0.1444844818609583,0.0,400.0,40.0,320.05122155556074,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,366.8545074188316,396.0819161164175,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,274.49137342147293,315.5032891310039,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.09,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,600.0,1.57,False,1.0,1.0,100.0,20.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.081,22.17,0.725,17.37,1.046,22.2,0.5710000000000001,13.25,1.081,22.17,0.725,16.72,0.7225313280437053,30.0,1440.0,750.0,408.3517893921109,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,428.73768721400165,369.62085242718445,331.87284861893477,420.34546364153687,558.3610105883802,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,483.7417686717655,408.3517893921109,408.3517893921109,530.6775152485063,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.09,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,600.0,1.57,False,1.0,1.0,100.0,20.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.132,22.23,0.8,20.13,1.093,21.88,0.737,17.62,1.132,22.23,0.8,19.95,0.3049046534710487,30.0,1440.0,2800.0,675.0741618362565,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,431.57381980802404,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,428.73768721400165,369.62085242718445,331.87284861893477,420.34546364153687,558.3610105883802,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,483.7417686717655,675.0741618362565,675.0741618362565,530.6775152485063,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,406.0569343178435
0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,140.0,0.5,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.8,14.35,0.716,8.23,0.78,14.21,0.746,8.24,0.8,14.35,0.716,8.23,0.080454267,50.0,313.0,62.0,405.6876786625961,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,334.2491864839446,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,334.2491864839446,377.66230173302546,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,140.0,0.5,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.84,15.72,0.737,9.74,0.84,15.75,0.736,9.74,0.84,15.72,0.737,9.74,0.003269686,55.0,525.0,180.0,334.1899590052021,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,334.2491864839446,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,334.2491864839446,377.66230173302546,433.444337568111,334.1899590052021,304.89381333333336,256.4688713739055,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,0.0,140.0,0.5,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,0.84,12.75,0.596,0.64,0.85,12.74,0.602,6.55,0.84,12.75,0.596,0.64,9.468680703397451,55.0,525.0,383.0,360.60197930089066,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,334.2491864839446,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,334.2491864839446,377.66230173302546,433.444337568111,393.83105079096197,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,356.0397346462044,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,82.5,32.0,0.0,100.0,0.0,0.0,0.0,True,1,100.0,100.0,1.05,20.51,0.8,17.29,1.039,20.945,0.73,15.325,1.05,20.51,0.8,17.29,0.061403340988090555,50.0,200.0,6709.0,600.9929358482862,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,600.9929358482862,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,409.71235202343075,542.0612569643981,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,595.3221241722523,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,82.5,32.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,50.0,276.0,276.0,600.9929358482862,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,600.9929358482862,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,409.71235202343075,542.0612569643981,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,595.3221241722523,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,82.5,32.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,50.0,149.0,149.0,600.9929358482862,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,600.9929358482862,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,409.71235202343075,542.0612569643981,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,595.3221241722523,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.09,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,1.0,1.0,82.5,32.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,50.0,99.0,99.0,600.9929358482862,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,600.9929358482862,306.7642541254384,351.27948983739833,356.426402020202,346.28614334472513,318.4299561763053,387.7055509287887,409.71235202343075,542.0612569643981,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,595.3221241722523,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.09,0.0,0.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,450.0,1.6,False,1.0,1.0,100.0,10.0,0.0,80.0,0.0,0.0,0.0,True,1,100.0,100.0,1.071,19.67,0.66,14.07,1.039,20.945,0.73,15.325,1.071,19.67,0.66,14.07,0.061403340988090555,30.0,50.0,8.0,311.8113014147665,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,314.70045703851736,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,351.27948983739833,356.426402020202,330.0230052554816,289.0715864381542,276.96900152638494,284.0106217741735,337.9035496107696,236.03792971328062,364.070342741331,364.17152254641906,359.4077933579336,326.2160769242485,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
1.2,0.0,0.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,3.0,0.0,90.0,8.333333333333334,0.0,150.0,0.0,0.0,1.0,True,50,100.0,100.0,0.96,22.05,0.8,17.13,1.039,20.945,0.73,15.325,0.96,22.05,0.8,17.13,0.061403340988090555,65.0,1500.0,1500.0,505.9331451643593,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,505.9331451643593,342.90752575643086,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,356.25717777777777,306.7642541254384,505.9331451643593,505.9331451643593,505.9331451643593,505.9331451643593,505.9331451643593,433.444337568111,348.97459600084943,803.9569612956291,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1058,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,2.1166666666666667,4.0,13.0,0.0,0.0,350.0,1.63,False,1.0,0.0,85.0,12.5,0.0,80.0,0.0,0.0,0.0,True,2,100.0,20.0,1.01,16.21,0.69,12.74,1.039,20.945,0.73,15.325,1.01,16.21,0.69,12.74,0.061403340988090555,0.0,40.0,40.0,378.271787032752,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,355.57365892857143,358.3265523978685,315.97477259438244,369.62085242718445,364.52665052631573,315.97477259438244,315.97477259438244,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,279.3858367492927,433.444337568111,378.271787032752,304.89381333333336,378.271787032752,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1058,0.0,0.0,21.5,0.0,0.0,1.0,0.0,0.0,0.0,1.25,4.0,13.0,0.0,0.0,350.0,1.59,False,1.0,0.0,85.0,12.5,0.0,80.0,0.0,0.0,0.0,True,2,100.0,20.0,1.05,17.93,0.72,13.72,1.039,20.945,0.73,15.325,1.05,17.93,0.72,13.72,0.061403340988090555,0.0,1400.0,1400.0,378.271787032752,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,431.57381980802404,345.3613583869994,668.4490926323945,355.57365892857143,358.3265523978685,492.9222977280595,369.62085242718445,364.52665052631573,492.9222977280595,492.9222977280595,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,279.3858367492927,433.444337568111,378.271787032752,304.89381333333336,378.271787032752,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,70.0,100.0,100.0,320.7604768800632,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,318.3172992795542,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,317.51544943322835,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,433.444337568111,393.83105079096197,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,30.0,100.0,100.0,348.40850244993527,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,318.3172992795542,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,317.51544943322835,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.1,0.0,0.0,21.5,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.5,0.0,0.0,350.0,1.6,False,1.0,0.0,100.0,10.0,0.0,100.0,0.0,0.0,0.0,False,1,100.0,100.0,1.01,20.58,0.73,14.4,1.039,20.945,0.73,15.325,1.01,20.564999999999998,0.73,14.24,0.061403340988090555,30.0,100.0,100.0,320.7604768800632,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,364.5276597222222,318.3172992795542,345.3613583869994,336.3358439849624,355.57365892857143,358.3265523978685,263.3387155877987,369.62085242718445,331.87284861893477,271.4808126608371,317.51544943322835,356.25717777777777,446.19609437063826,351.27948983739833,356.426402020202,346.28614334472513,289.0715864381542,276.96900152638494,433.444337568111,393.83105079096197,304.89381333333336,369.6952329059829,364.17152254641906,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,317.22643877496483,304.02301506323664,303.07197392892573,348.8242583422558
0.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,2.0,0.0,70.0,10.0,0.0,100.0,0.0,0.0,1.0,True,1,100.0,100.0,0.91,20.92,0.76,14.5,1.039,20.945,0.73,15.325,0.91,20.92,0.76,14.5,0.061403340988090555,30.0,192.0,90.0,322.4801963125323,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,683.7632142550395,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,306.7642541254384,307.76866134891793,313.31989343430473,313.9112599146125,313.31989343430473,433.7804871604422,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
0.07,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,350.0,1.6,False,2.0,0.0,70.0,10.0,0.0,100.0,0.0,0.0,1.0,True,1,100.0,100.0,0.95,21.03,0.755,15.1,1.039,20.945,0.73,15.325,0.95,21.03,0.755,15.1,0.061403340988090555,30.0,192.0,90.0,322.4801963125323,357.2519382716049,361.97074094202895,356.8423817204301,356.7408670212766,358.2232100790567,322.4801963125323,509.76876767175816,336.3358439849624,355.57365892857143,358.3265523978685,335.4539692671395,369.62085242718445,364.52665052631573,344.76800755667506,342.20796658097686,370.6719937881462,306.7642541254384,307.76866134891793,313.31989343430473,313.9112599146125,313.31989343430473,433.7804871604422,433.444337568111,348.97459600084943,304.89381333333336,369.6952329059829,365.0123520849844,359.4077933579336,344.7084436686782,352.88185819521175,357.2519382716049,362.3045634057971,353.3662659574468,355.1366701902748,355.73911513859275,340.0258170731707
